created_at,text,cleaned_text
Tue Aug 12 18:56:00 +0000 2025,Badai nya ngga ngontak tadi pohon tumbang + banjir kombinasi yang mantab,badai ngga ngontak pohon tumbang banjir kombinasi mantab
Tue Aug 12 17:56:27 +0000 2025,@selfietimeid lalu apa yang ku lakukan? TEROBOSSS AJALAHHH motor gua sampe jalannya miring grgr kena arus banjir pikiran chaos takut jatoh selip takut ada pohon tumbang petir dan motor mogok grgr banjir Alhamdulillah dilancarkan walaupun kuyup nyampe sananya but it's ok i'm still pretty,user laku terobos motor sampe jalan miring grgr kena arus banjir pikir chaos takut jatoh selip takut pohon tumbang petir motor mogok grgr banjir lancar kuyup nyampe but still pretty
Tue Aug 12 16:48:03 +0000 2025,Polres Tebing Tinggi melalui Call Center 110 menerima laporan masyarakat terkait adanya pohon tumbang yang menghalangi jalan lintas Dolok Merawan Pematang Siantar tepatnya di Desa Kelembak. Personel segera menuju lokasi untuk melakukan pengecekan dan koordinasi penanganan. https://t.co/F9XlFuCaKV,polres tebing call center terima lapor masyarakat kait pohon tumbang halang jalan lintas dolok merawan pematang siantar desa kelembak personel lokasi kece koordinasi tangan url
Tue Aug 12 16:03:10 +0000 2025,#INFOTRANSJAKARTA | Koridor 3: Kalideres - Monumen Nasional mengalami pengalihan rute dikarenakan adanya pohon tumbang di sekitar Halte Rawa Buaya. Sementara arah Monumen Nasional tidak melayani Halte Rawa Buaya. Mohon maaf atas ketidaknyamanannya. #JAKI #PerluTahu #Koridor3 https://t.co/eYclaQ5faK,koridor kalideres monumen nasional alami alih pohon tumbang halte rawa buaya monumen nasional layan halte rawa buaya mohon maaf ketidaknyamanannya url
Tue Aug 12 15:29:04 +0000 2025,Listrik Off Jalan Macet Polsek Jangka Buya Gercep Evakuasi Pohon https://t.co/0SHeAOQGuR,listrik off jalan macet polsek jangka buya gercep evakuasi pohon url
Tue Aug 12 14:56:08 +0000 2025,Anjay hari hari gw melewati menerjang arus banjir pohon tumbang dan macet berjam jam. https://t.co/Zm2z2dsfys,anjay lewat terjang arus banjir pohon tumbang macet jam jam url
Tue Aug 12 13:57:15 +0000 2025,@upfdawn Semoga pohon gak ada yang tumbang,user moga pohon tumbang
Tue Aug 12 13:20:28 +0000 2025,@__AnakKolong Pohon kecil itu akhirnya tumbang tak mampu tahan cobaan,user pohon tumbang tak tahan coba
Tue Aug 12 13:00:35 +0000 2025,@markpictrs Aamiinn tapi kayaknya bakal lama krna ada pohon tumbang,user aamiinn kayak pohon tumbang
Tue Aug 12 12:47:04 +0000 2025,@nenggsyifa Ini ada pohon tumbang dekat rumah kak,user pohon tumbang rumah kak
Tue Aug 12 12:31:37 +0000 2025,How my random thoughts save me today Lagi ada angin kencang banget sampai td ada penanda parkir jatuh dan pohon tumbang jg Lalu random Aku mikir ah pindah ah di balik beton yang itu biar anginnya ketutup sama itu terus ga lama bbrp detik jatuh ini di tempat tadi aku berdiri https://t.co/rjXyfQrgU5,how random thoughts save today angin kencang tanda parkir jatuh pohon tumbang random mikir pindah beton biar angin tutup bbrp detik jatuh diri url
Tue Aug 12 11:41:22 +0000 2025,Tangerang Terendam! Banjir dan Pohon Tumbang Mengancam Keselamatan Warga https://t.co/rEiQHojWNf https://t.co/kJwAn4yS4b,tangerang rendam banjir pohon tumbang ancam selamat warga url url
Tue Aug 12 11:27:00 +0000 2025,sesi depresot gw tertunda dulu karena mikirin besok pagi harus mulai nebas pohon tumbang,sesi depresot tunda mikirin besok pagi nebas pohon tumbang
Tue Aug 12 10:49:05 +0000 2025,ini bsd kalo hujan bgsd jg pohon tumbang lah makin macet lah jalan licin (pdhl lagi diperbaikin) lah,bsd kalo hujan bgsd pohon tumbang macet jalan licin pdhl diperbaikin
Tue Aug 12 10:39:44 +0000 2025,Jalur Padang Bengkulu Lumpuh Total Pohon Tumbang Tutup Akses di Batang Kapas via @infosumbar https://t.co/pg9xxHxKFZ #infosumbar #PesisirSelatan,jalur padang bengkulu lumpuh total pohon tumbang tutup akses batang kapas user url
Tue Aug 12 10:24:00 +0000 2025,Peristiwa pohon tumbang terjadi di Jatirasa Jatiasih Kota Bekasi. Peristiwa itu terjadi saat hujan deras disertai angin kencang berlangsung. https://t.co/9qhWDnYt2Z,peristiwa pohon tumbang jatirasa jatiasih kota bekas peristiwa hujan deras serta angin kencang url
Tue Aug 12 10:03:57 +0000 2025,ada pohon yang ditakdirkan tidak memiliki bunga yang indah tapi ia tumbuh diberi akar yang kuat agar tidak mudah tumbang,pohon takdir milik bunga indah tumbuh akar kuat mudah tumbang
Tue Aug 12 09:20:18 +0000 2025,Hujan deras dan angin kencang melanda Bekasi pada Selasa (12/8) siang. Akibatnya terpantau banjir di sejumlah titik seperti Kemang Pratama Grand Kota Bintang Cipendawa hingga Rawa Lumbu. Hujan bahkan membuat jalanan licin sehingga ada motor yang terjatuh dan pohon tumbang. https://t.co/16HCxrPW5m,hujan deras angin kencang landa bekas siang akibat pantau banjir titik kemang pratama grand kota bintang cipendawa hingga rawa lumbu hujan jalan licin motor jatuh pohon tumbang url
Tue Aug 12 08:55:12 +0000 2025,Cek pohon di sekitar rumah pangkas ranting rapuh dan kalau lihat pohon rawan tumbang langsung telpon 112 NTPD. @pemkotbekasi #WaspadaBencana #AnginKencang #PohonTumbang #KotaBekasi,cek pohon rumah pangkas ranting rapuh lihat pohon rawan tumbang langsung telpon ntpd user
Tue Aug 12 08:40:49 +0000 2025,pohon-pohon tumbang di hari ulang tahun. @hurufkecil https://t.co/bAWESR2got,pohon pohon tumbang ulang user url
Tue Aug 12 08:37:01 +0000 2025,BMKG memprediksi potensi hujan sedang hingga sangat lebat yang bisa disertai kilat/petir dan angin kencang di sejumlah wilayah Cek wilayah kamu siapa tahu masuk daftar! Tetap waspada hindari area rawan banjir &amp; pohon tumbang. Jaga lingkungan pantau terus info https://t.co/Tue9HBzVRl,bmkg prediksi potensi hujan hingga lebat serta kilat petir angin kencang wilayah cek wilayah masuk daftar waspada hindar area rawan banjir pohon tumbang jaga lingkung pantau info url
Tue Aug 12 08:29:26 +0000 2025, Sejak dulu ia tahu bahwa perempuan itu memang keras kepala karena itu pertemuan pertama mereka di pohon tumbang dulu berakhir dengan pertarungan. ,perempuan keras kepala temu pohon tumbang tarung
Tue Aug 12 08:27:50 +0000 2025,@txtdaritng Engga ada pohon tumbang juga nih daerah tetep kena macet,user engga pohon tumbang nih daerah tetep kena macet
Tue Aug 12 08:10:33 +0000 2025,Info pohon tumbang dan pembatas jalan rubuh https://t.co/MkXG1Dccj4,info pohon tumbang batas jalan rubuh url
Tue Aug 12 07:52:38 +0000 2025,Petir gledek pohon tumbang dimana-mana panic attack wey mau buru-buru pulang sampe rumah,petir gledek pohon tumbang panic attack wey buru buru pulang sampe rumah
Tue Aug 12 07:45:43 +0000 2025,pohon pisang sampe tumbang https://t.co/BXjy4uennw,pohon pisang sampe tumbang url
Tue Aug 12 07:41:05 +0000 2025,Pohon Tumbang di Kepanjen Timpa Satu Unit Mobil dan Sebabkan #Macet https://t.co/zWH5YMMdoS #BPBDKabupatenMalang #pohontumbang,pohon tumbang kepanjen timpa unit mobil sebab url
Tue Aug 12 07:32:34 +0000 2025,Bertahun2 kerja di BSD gue perhatiin hujan disini tuh lebih seram dibanding diwilayah lain. Pohon tumbang angin kencang udah biasa.,tahun kerja bsd perhatiin hujan tuh seram banding wilayah pohon tumbang angin kencang
Tue Aug 12 07:29:51 +0000 2025,Pohon tumbang di Jalan Raya Serang dekat Indomaret Bitung. Kondisi macet parah. Hati-hati saat melintas tangs! https://t.co/Gj0EdTkce3,pohon tumbang jalan raya serang indomaret bitung kondisi macet parah hati hati lintas tangs url
Tue Aug 12 07:28:26 +0000 2025,Kewaspadaan Menghadapi musim Hujan dan Angin Kencang 1. Waspada terhadap potensi banjir longsor dan pohon tumbang. 2. Memastikan saluran air bersih dan tidak tersumbat. 3. Menghindari berteduh di bawah pohon atau baliho saat hujan dan angin kencang. https://t.co/CZr1HhPPIj,waspada hadap musim hujan angin kencang waspada potensi banjir longsor pohon tumbang salur air bersih sumbat hindar teduh pohon baliho hujan angin kencang url
Tue Aug 12 07:03:19 +0000 2025,Dahan Pohon Tumbang di Kepanjen Timpa Mobil dan Tutup Akses Jalan https://t.co/Tna1ae33qz,dahan pohon tumbang kepanjen timpa mobil tutup akses jalan url
Tue Aug 12 07:00:34 +0000 2025,Dengan SI GAMPANG kita dapat: Memetakan pohon rawan tumbang secara digital. Mendapatkan peringatan dini &amp; mitigasi risiko dengan cepat. Perlindungan melalui asuransi pohon tumbang. Akses mudah untuk publik &amp; petugas melalui sistem berbasis web.,gampang meta pohon rawan tumbang digital ingat mitigasi risiko cepat lindung asuransi pohon tumbang akses mudah publik tugas sistem bas web
Tue Aug 12 07:00:16 +0000 2025,KENALI SI GAMPANG Sistem Informasi Geospasial Asuransi dan Mitigasi Pohon Tumbang https://t.co/FlfeOOYqX4,kenal gampang sistem informasi geospasial asuransi mitigasi pohon tumbang url
Tue Aug 12 05:21:37 +0000 2025,Petugas Gabungan Tebang Pohon Rawan Tumbang di Jalan RE Martadinata Tasikmalaya di Bawah Guyuran Hujan https://t.co/sNtnKWjs0n,tugas gabung tebang pohon rawan tumbang jalan martadinata tasikmalaya guyur hujan url
Tue Aug 12 04:33:57 +0000 2025,Timur pada pukul 10.00 WIB. Pohon tumbang jenis abar dengan diameter -/+ 90cm menutup 100% Jalan Raya Gorang Gareng (pasar kliwonan) sehingga mengganggu laju kendaraan R2 maupun R4 namun tidak menyebabkan korban jiwa. https://t.co/iV5JC8nXTi,timur wib pohon tumbang jenis abar diameter tutup jalan raya gorang gareng pasar kliwon ganggu laju kendara sebab korban jiwa url
Tue Aug 12 04:33:06 +0000 2025,BPBD MAGETAN LAKUKAN PENANGANAN POHON TUMBANG DI JALAN RAYA GORANG GARENG Angin kencang yang terjadi di wilayah Kecamatan Kawedanan menyebabkan pohon tumbang di Jalan Raya Gorang Gareng (pasar kliwonan) masuk Desa Genengan Kecamatan Kawedanan Kabupaten Magetan Provinsi Jawa~ https://t.co/m9K2rosbAC,bpbd magetan laku tangan pohon tumbang jalan raya gorang gareng angin kencang wilayah camat kawedanan sebab pohon tumbang jalan raya gorang gareng pasar kliwon masuk desa geneng camat kawedanan kabupaten magetan provinsi jawa url
Tue Aug 12 04:20:53 +0000 2025,Respons Cepat! Polresta Pontianak dan Damkar Swasta Evakuasi Pohon Tumbang di Dekat Mall Ayani https://t.co/RMzia2pRbP,respons cepat polresta pontianak damkar swasta evakuasi pohon tumbang mall ayan url
Tue Aug 12 02:32:34 +0000 2025,Pohon Tumbang di Desa Karanggede https://t.co/lvaQZx7F9E,pohon tumbang desa karanggede url
Tue Aug 12 02:21:08 +0000 2025,**Tanggapi Call 110 Patroli Enggang Selatan Sigap Datangi TKP Pohon Tumbang di Jalan A. Yani** (Humas Polsek Pontianak Selatan) #polripresisi #polriuntukmasyarakat https://t.co/5jjTLFcEgk,tanggap call patroli enggang selatan sigap datang tkp pohon tumbang jalan yani humas polsek pontianak selatan url
Tue Aug 12 02:13:27 +0000 2025,barusan pohon tumbang depan sdn 7 kepanjen hati2 yg berkendara di jalan raya utamakan selamat fen @Malangraya_info @infomalang @Senaputra_FM https://t.co/kEFhRgJlAS,barusan pohon tumbang sdn kepanjen hati kendara jalan raya utama selamat fen user user user url
Tue Aug 12 01:36:47 +0000 2025,keknya bntar lg bagaikan pohon tumbang RASANYA KEK BUTUH MINUM AIR SETANDON,kek bntar pohon tumbang kek butuh minum air tandon
Tue Aug 12 01:23:31 +0000 2025,Pohon tumbang di kawasan Pendidikan kampus UPI Cibiru+Lab School https://t.co/mnssHMr0ar,pohon tumbang kawasan didik kampus upi cibiru lab school url
Mon Aug 11 13:14:49 +0000 2025,Ada pohon tumbang di Jalan Raya Merakurak-Montong tepatnya setelah pal Koro Senin (11/8/2025). Warga sekitar gotong royong membersihkan sisa sisa ranting yang menutupi badan jalan. #infotuban #tuban https://t.co/nTofpyFm3Q,pohon tumbang jalan raya merakurak montong pal koro warga gotong royong bersih sisa sisa ranting tutup badan jalan url
Mon Aug 11 11:28:04 +0000 2025,Pohon tumbang di Jl. Maulana Hasanudin Cipondoh sekitar jam 2 siang tadi. Hati hati yang lewat sini tangs! source: tiktok - sekitarcipondoh https://t.co/HRdMdLB2SI,pohon tumbang jalan maulana hasanudin cipondoh jam siang hati hati tangs source tiktok sekitarcipondoh url
Mon Aug 11 11:15:00 +0000 2025,Hujan deras disertai angin kencang mengakibatkan pohon Mlanding tumbang di Tegal Gundil Kota Bogor. Pohon tumbang menimpa mobil dan menutup akses warga. https://t.co/8639j1GLvl,hujan deras serta angin kencang akibat pohon mlanding tumbang tegal gundil kota bogor pohon tumbang timpa mobil tutup akses warga url
Mon Aug 11 05:10:47 +0000 2025,@msaid_didu @KejaksaanRI Harus ditebang pohon induk nya agar dahan dan ranting juga parasit/ benalu bangsa tumbang dan bersih,user user tebang pohon induk dahan ranting parasit benalu bangsa tumbang bersih
Mon Aug 11 05:00:42 +0000 2025,Sekuat-kuatnya pohon pasti akan tumbang. Begitu juga dengan anak bungsu️ https://t.co/q7xoeacq2f,kuat kuat pohon tumbang anak bungsu url
Mon Aug 11 03:26:08 +0000 2025,Angin kencang menyebabkan tiga pohon tumbang di wilayah Kecamatan Dawan dan Kecamatan Klungkung Sabtu (9/8) sore. Pohon kasia tumbang di Jalan Bypass Ida Bagus Mantra Banjar Yeh Banges Desa Pesinggahan Kecamatan Dawan sekitar pukul 16.15 Wita. https://t.co/2TXhPAJ3O8,angin kencang sebab pohon tumbang wilayah camat dawan camat klungkung sore pohon kasia tumbang jalan bypass ida bagus mantra banjar yeh banges desa singgah camat dawan wita url
Mon Aug 11 03:16:08 +0000 2025, Angin kencang terjang Kampung Cibogo Tugu Jaya! Sejumlah rumah rusak pohon tumbang dan akses jalan sempat tertutup. Baca selengkapnya : https://t.co/xa6aqEHhiL #BeritaTerkini #AnginKencang #Cibogo #BogorUpdate https://t.co/iIibUxnJip,angin kencang terjang kampung cibogo tugu jaya rumah rusak pohon tumbang akses jalan tutup baca lengkap url url
Sun Aug 10 22:57:13 +0000 2025,Hujan deras disertai angin kencang yang mengguyur Kabupaten Polewali Mandar Sulawesi Barat mengakibatkan sebatang pohon raksasa tumbang di jalur Trans Sulawesi pada Minggu (10/8/2025) malam. ~LL #PohonTumbang #Kemacetan https://t.co/vHWGXmTLMR,hujan deras serta angin kencang guyur kabupaten polewali mandar sulawesi barat akibat batang pohon raksasa tumbang jalur trans sulawesi malam url
Sun Aug 10 20:56:46 +0000 2025,Halo Sobat Polri Respon Cepat Anggota Polsek Kenduruan Polres Tuban Polda Jatim Dibantu Warga Evakuasi Pohon Tumbang di Jalan Blora-Kenduruan turut Desa Sidohasri Kec. Kenduruan Kab. Tuban. #polisi #polri #polripresisi #polisiindonesia #polrestuban #tuban #indonesia https://t.co/7h4ziY9UFB,halo sobat polri respon cepat anggota polsek kenduruan polres tuban polda jatim bantu warga evakuasi pohon tumbang jalan blora kenduruan desa sidohasri kec kenduruan kab tuban url
Sun Aug 10 16:54:44 +0000 2025,@lenteqra tumbang nih pohon,user tumbang nih pohon
Sun Aug 10 14:33:32 +0000 2025,Pohon Beringin Tumbang di Teluk Bayur Timpa Rumah Warga via @infosumbar https://t.co/1oQ8Iqwjku #infosumbar #KotaPadang,pohon beringin tumbang teluk bayur timpa rumah warga user url
Sun Aug 10 13:46:13 +0000 2025,Pohon Tumbang di Jalur Tarutung-Sibolga TRC BPBD Taput Gerak Cepat https://t.co/wu8J9J5H9G,pohon tumbang jalur tarutung sibolga trc bpbd taput gerak cepat url
Sun Aug 10 13:44:44 +0000 2025,@ravvdominic iyaa ayy tpi tdi dikabarin ada hujan angin smpe pohon pda tumbang sama atap rumah jga terbang wkwk,user iyaa ayy tpi tdi dikabarin hujan angin smpe pohon pda tumbang atap rumah jga terbang wkwk
Sun Aug 10 12:30:51 +0000 2025,Angin Kencang Terjang Bandar Lampung Pohon Tumbang dan Rumah Panggung Roboh https://t.co/M3ocTTUXcB,angin kencang terjang bandar lampung pohon tumbang rumah panggung roboh url
Sun Aug 10 12:30:13 +0000 2025,@FawnOfSolace Eh punya pohon mangga? Enak banget tuh... aku dulu juga punya tapi tumbang gara-gara hujan angin. ,user pohon mangga enak tuh tumbang gara gara hujan angin
Sun Aug 10 12:20:17 +0000 2025,Pohon Beringin Raksasa Tumbang Timpa Rumah di Teluk Bayur https://t.co/39S0opbB4I,pohon beringin raksasa tumbang timpa rumah teluk bayur url
Sun Aug 10 10:19:05 +0000 2025,MediaArchive Muara Teweh Jumat 1 Agustus 2025 Sebuah insiden mengejutkan terjadi di ruas jalan Muara Teweh Banjarmasin tepatnya sebelum Simpang Lemo ketika seorang pengendara sepeda motor tertimpa pohon yang tiba-tiba tumbang. #ViralVideos #fypviraltwitter https://t.co/Pys2vsql3l,mediaarchive muara teweh agustus insiden kejut ruas jalan muara teweh banjarmasin simpang lemo kendara sepeda motor timpa pohon tumbang url
Sun Aug 10 10:14:54 +0000 2025,@chill4funnn Ada rencana tutup total sekalian bebenah jalan trisatya sm beresin bekas pohon tumbang,user rencana tutup total bebenah jalan trisatya resin bekas pohon tumbang
Sun Aug 10 05:02:12 +0000 2025,Serem banget ini kalo pohon nya tumbang,rem kalo pohon tumbang
Sun Aug 10 04:05:16 +0000 2025,Serem banget kalo pohon nya tumbang,rem kalo pohon tumbang
Sun Aug 10 03:57:29 +0000 2025,Ini serem kalo pohon nya tumbang,rem kalo pohon tumbang
Sun Aug 10 03:40:00 +0000 2025,Hujan Deras &amp; Petir di Bogor Pohon Tumbang Sebabkan Kemacetan | KOMPAS PAGI https://t.co/0iBYuYsk6l,hujan deras petir bogor pohon tumbang sebab macet kompas pagi url
Sun Aug 10 03:11:39 +0000 2025,2 hari ini ak tumbang seprti pohon,tumbang seprti pohon
Sun Aug 10 02:27:24 +0000 2025,@nekoitte udah jadwalnya kali ya wkwk mana sampe pohon pada tumbang kena angin,user jadwal wkwk sampe pohon tumbang kena angin
Sun Aug 10 01:26:55 +0000 2025,Semalem hujan luar biasa gede bgt. Banjir dan pohon tumbang dimana2. Stay safe everyone ,semalem hujan gede banjir pohon tumbang stay safe everyone
Sun Aug 10 01:24:58 +0000 2025,@AllenRen1225 Enak sih minus nya banjir sama pohon tumbang ,user enak minus banjir pohon tumbang
Sun Aug 10 01:24:09 +0000 2025,@MlyKAArt Masihh by banyak pohon tumbang jadinya dan banjir jugaa,user masihh pohon tumbang banjir jugaa
Sun Aug 10 01:13:07 +0000 2025,@pln_123 min kita udah laporan dari malam gangguan listrik padam karena pohon tumbang tapi belum ada petigas yg datang bagaimanna ya min ? Tolong infonya,user min lapor malam ganggu listrik padam pohon tumbang tigas bagaimanna min tolong info
Sun Aug 10 00:27:10 +0000 2025,Kyknya gua cuman sering liat pasukan oren ini kerjanya nyapu jalanan aja ya? Tp itu juga di jalan raya doang. Paling2 kalo lg ada pohon tumbang doang ikutan bantuin petugas taman yg bajunya ijo. Selain itu menggabut ngumpul2 disekitar kelurahan. Mayan lah pajak gua lari ke mereka,kyknya cuman lihat pasu oren kerja nyapu jalan jalan raya kalo pohon tumbang ikut bantuin tugas taman baju ijo menggabut ngumpul sekitar lurah mayan pajak lari
Sat Aug 09 16:30:39 +0000 2025,@ofc_feb Selamat malam Kak. Mohon maaf atas ketidaknyamanannya. Sehubungan imbas adanya Pohon Tumbang di antara Stasiun Bojonggede Cilebut saat ini terdapat penguraian kepadat. Sehingga mengalami selisih waktu dari jadwal yang sudah ditentukan ya Kak ,user selamat malam kak mohon maaf ketidaknyamanannya hubung imbas pohon tumbang stasiun bojonggede cilebut urai padat alami selisih jadwal tentu kak
